Source Barcode,Source Column,Source Row,Destination Barcode,Destination Column,Destination Row,Volume,Note
E3P00000776,24,13,destination2,22,11,2.5,Backfill
E3P00000776,24,14,destination2,2,9,2.5,Backfill
E3P00000776,24,14,destination2,2,12,5.0,Backfill
E3P00000776,24,14,destination2,8,3,5.0,Backfill
E3P00000776,24,14,destination2,10,6,5.0,Backfill
E3P00000776,24,15,destination2,6,9,5.0,Backfill
E3P00000776,24,15,destination2,7,12,2.5,Backfill
E3P00000776,24,15,destination2,14,6,5.0,Backfill
E3P00000776,24,15,destination2,16,3,2.5,Backfill
E3P00000776,24,16,destination2,10,9,5.0,Backfill
E3P00000776,24,16,destination2,11,12,5.0,Backfill
E3P00000776,24,16,destination2,18,6,2.5,Backfill
E3P00000776,24,16,destination2,23,3,2.5,Backfill
